num,question,answer
560,They were local people?,"Local people, yeah."
561,So they’re not prisoners?,They were prisoners before.
562,But they’re released.,"They — they were — they part also — they couldn’t go nowhere, there was no transportation."
563,Okay.,"They didn’t have horses, or whatever, just a — so they walked over, whatever there was, and they bought and they sold it, you know. Interview with Arie Letzter a May 22, 2016"
564,And what would you get for the things that you sold?,A potato.
565,Okay.,"Mostly a potato, that’s it. Piece of bread was hard to get."
566,"Okay. When you said there’s no transportation, you say that the train took you to — for seven weeks —",Yeah.
567,"— did it take you straight into this woods, or —","No, no, no, no, we stopped, went, and then there were horses with carriages, and they put us up to pu — not us to — just to valise to — whatever we had, to put in on the — and this was it. And we walked for three, four hours like this, maybe more, five hours, til we reach our destination."
568,"Okay. So there is a tra — railroad that is about four hours walk from where the camp is, from where this barracks is.","No, this — this was not a railroad there yet."
569,Okay.,"This was just some farmers, which they used — that lived there from before."
570,"Okay. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter ""° May 22, 2016",And had small houses where the — I don’t know exactly what was there. And they had a little bit of a garden —
571,I understand.,"— 1n the spring that they — they — and they sold this, they won’t — because they couldn’t get a suit, or they couldn’t get nothing so — from us, they took us."
572,"Okay. And then you ran out, you ran out of — of things to sell.",That’s what I mean.
573,"And — and in the time you’re there, in the half year that we’re talking about, in the spring, one woman has died —",Yes.
574,"— from this camp. About how many people were in the camp, do you think?",Not too many. About 350 — 400.
575,Four hundred people.,Okay.
576,And about how many barracks were there?,"Eight, maybe eight."
577,"Mm-hm. And were you the youngest again, or were there other children?",I think so.
578,"Okay. Interview with Arie Letzter "" May 22, 2016","I was the youngest, yeah, I was the youngest."
579,Okay. And the only person in authority was dolga —,Dol-Dolgapolof(ph).
580,"Dolgapolof(ph), who had a wife and a child.",Yes.
581,"No other soldiers, no other people.","No, no. There was no need."
582,Was there anybody official who ever visited that place?,Not that I know of. It— maybe they came and we didn’t know because we were at work.
583,"And the law — you know, so you cut down trees.",Yes.
584,"What did you do after — it was only cutting trees, or was it doing something with the logs?","They were waiting til the snow was deep, then came tractors, and they took away the logs."
585,All the logs?,Yeah.
586,"Okay. Interview with Arie Letzter = May 22, 2016","And there were trees, smaller trees, so it made some kind of laying them make — I don’t know what you call it."
587,"Well, they put them on — in — in some order.","In order, yeah."
588,Okay.,"And then came — a tartar was there, a tartar."
589,Okay.,"And he marked what you made, and wrote down."
590,"Oh, so your production was noted. How much pro — how productive you —","How much, yes. But it was worthless, because he was a drunk, and he — he gave him anything to drink, everyth — everythi — perfume, even, he — it went. When — when we saw — I saw that once, and I — when he marked the — when they cut off the marks, I came and marked it again."
591,"Now, that bottle of vodka your father had.",Yes.
592,"Did he still have it, or that was long gone?",I don’t remember. My father never dranked it.
593,"Oh, I believe that, I believe that, but did he have to trade it, did he have to use it? Interview with Arie Letzter i May 22, 2016","I don’t know — remember, you know, what happened, because took so many weeks and months, you know."
594,"Yeah, yeah.",But they were —
595,What kind of conversation did you have with one another when you were finally there?,"How long will it be? And then there was a man, about 15 kilometers deep — deeper, one man. And he used to come to us about bread which belongs to him, cause they couldn’t deliver to him, so every time they send him somewhere else. He was living alone [indecipherable] barracks, and he says, the wolves were all around him. The men looked wild, completely. He had a beard, and had two guns. His eyes were like — you never saw something like it. They never saw a person. That’s how they did."
596,You say — did you get mail here?,"No, I didn’t get mail there, I got mail, I think, through Lwow."
597,"Ah, your mother had sent a card to Lwow.",And maybe one card maybe there also.
598,Okay.,"Yeah. And she never complained. Interview with Arie Letzter "" May 22, 2016"
599,"Do you know, was she still in her own home?","I don’t know, she didn’t write so things. She wanted to know if we are all right, hope we are all right, and — and she had mentioned that we have everything, don’t worry about us. One didn’t want tell the other about —"
600,About how many — was it like two cards that you got from her?,"Maybe one or two, tops."
601,Okay. Okay.,"Because me — we wrote to them. I guess that they had our cards, because we didn’t know where we were."
602,"Yeah, yeah.","[indecipherable] yeah, we didn’t know it. Maybe one card, maybe. Maybe one card. Small card, open, we read. And she wrote it in Polish, I think, or in German, whatever it was."
603,Did you learn Russian?,"I learned a little bit. Course Polish and Russian were — my brother, my older brother, he was very intelligent, looks like it, but course when we get the paper — I knew sometimes we got the newspaper somewhere by chance. So he used to read it right away in Polish. He looked at it, and said it in Polish."
604,"Ah, so he could translate immediately from Russian to Polish. Interview with Arie Letzter "" May 22, 2016",Oh yeah.
605,Okay.,Not everybody could do that.
606,No.,No.
607,No.,And then the war started. Germany invaded Russia.
608,"Okay, th — it’s an interesting phrase, because it had already started, the war.","Yeah, but —"
609,But they were allies.,"— this a different — yeah, they were allies."
610,Yeah.,Now it’s a different war.
611,"All right, how did life change?","They didn’t want us there any more, the Russians."
612,"The war again — I mean, the attack on the Soviet Union was on June 22"", or June 21%, ‘41","Forty-one, yes."
613,"So you’re in the camp at that poin, eight months. Interview with Arie Letzter ” May 22, 2016","Something like this, about eight - nine months, whatever it was, I don’t know."
614,"Okay, so they don’t want you there any more.","Actually, I want to tell you something else. In the spring — in the summer there — it was amon — summer, a little bit. And there were some berries in the woods, you know, you can eat. But there were flies so big, if they touch you, the blood came out."
615,Really?,"Yeah. So we couldn’t eat some — but had some, couple of things, that’s all."
616,"So the ber — the flies were on the berries, or —","No, no, no, no, flying around."
617,"Ah, so you couldn’t pick them easily.","No. So this — it was terrible. As soon as they touch you, the blood used to [indecipherable]. So it wasn’t worth it, the whole thing, yeah."
618,You’re in this ye — for how — you’re 1n this camp for how long in total?,"I don’t know exactly, about 10 months or something, a year, whatever, something like this."
619,Okay.,But I don’t know.
620,"Okay. Interview with Arie Letzter "" May 22, 2016","I don’t remember. It started in June, right?"
621,Right.,"And we were — left that time, I don’t know, took us in the August that time, from la — from Lwow."
622,"So how did — okay. Oh, so they took you in August to the camp.",Yes.
623,"You’re there in October. You’re there, and then the attack on the Soviet Union happens the following year, June °41.","Yeah, correct, r-right."
624,And then how do you find out that Germany has made war on the Soviet Union?,"Well, they call us, everybody, that we can leave the camp, your —"
625,You’re free.,"You’re free to go. But — but you have to go over here, three places there; Uzbekistan, Kazakhstan, or other thing, you know, we didn’t know. We wanted to go where it’s warm."
626,So —-,"So Uzbekistan was the right thing, whatever it is."
627,"So Dolgapolof(ph) is the one who tells you — Interview with Arie Letzter "" May 22, 2016","Yeah, right, exactly."
628,"— you are free, you can go.",Yeah. Yeah [indecipherable] we have to give you documents.
629,Did they give you documents?,"Yeah, yes, it looks like it, and also a ticket."
630,"Ah. Well, see, that was my next question.",Yeah.
631,"Because many people were told they could leave, but they were not given any help [indecipherable]","Well, we didn’t have it, they had to give us help."
632,Okay. So they — so they give you some sort of transportation tickets.,"Yeah, gave you documents, cause of where we are, who we are. And now you can leave."
633,"So what happened, how did you leave?","The transportation to the trains was — came in with the horses, with [indecipherable] took us there, and then we wait for trains. In the beginning we — was terrible, and then it was even worse, because the war already started, there was a lot of wounded people, which they bring into deeper Russia, you know, the other side, because they are wounded. I mean, that couldn’t just — so we had to wait, not Interview with Arie Letzter °° May 22, 2016 always for the train, you know, we have to watch out you shouldn’t be separated. It was not a easy thing, it was very hard. But we went for weeks, for weeks went."
634,"Really, it took weeks.",Weeks til they reached the Uzbekistan.
635,So you could choose which of the three places you could go to?,"We didn’t know what the places are, what they’re doing."
636,Okay.,We just knew it’s going to get warmer.
637,Okay.,But we didn’t realize that — that the winter comes and over there there’s no work.
638,"Okay, so let’s — you leave — you leave this — well, can you tell me again the name of the forest, or the place you were for 10 — for 10 months or more?",This was Severny(ph) kalchuk(ph).
639,Severny(ph) kalchuk(ph). You leave there around August?,"Something like that, because in June started —"
640,Yeah.,"— maybe in July, end of July, something like this, yeah."
641,"Okay. So that you leave there, and it takes several weeks —","To reach — Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter ""° May 22, 2016"
642,— to get to Uzbekistan.,"Stan, right."
643,Where in Uzbekistan?,"Well, what happened, that my brother got sick."
644,Okay.,He had gangrene in his foot.
645,Oh.,And this was already the city Jizzakh in Uzbekistan.
646,What’s the city?,Jizzakh.
647,Jizzakh.,Is between s — Tashkent and Samarkand.
648,"This is Wolf(ph), or Hirsch?",This is Wolf(ph).
649,Okay.,"And my father said, we have to go down, because we have to give him to a hospital. If not, is gonna be very bad things. And my brother died. [indecipherable]"
650,In the hospital?,"In the hospital, yeah. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter ""t May 22, 2016"
651,Did they not operate on him?,"I don’t know what they did to him. I guess they didn’t have the medication, because was so deep already, I mean. Yeah."
652,"Did you see him there, in the hospital?","No. Only my father saw him, and my brother. Me they kept always, everything, not to know nothing."
653,Was that — did that make it harder for you?,"It was harder one way, it was harder difference later on anyway, because I had to find out anyway. So I remember when he died, and I didn’t know. And they took me to office, there’s small office, ev-everybody was sitting there. He says, look, we going away for a couple hours, and don’t move nothing, just stay there."
654,Who said this to you?,"My father and my brother, the middle brother. And we will come back soon. It’s gonna be too much for you, or whatever they said, I don’t remember. And of cour — of course, he died, it was the funeral, you know, th — they buried him."
655,And you couldn’t go.,I cou —I didn’t know nothing.
656,"They didn’t tell you. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter "" May 22, 2016","No. What happened, they came back, they didn’t have to tell me. When I looked at their faces, I knew what happened. In hospital there was a woman, a surgeon. Her name was Ganda(ph) Barisivna(ph)."
657,Ganda(ph) Barisivna(ph)?,"Yes. Jewish. There was no medication here — there. There was no medication for the — and my father ask, can I bring my youngest son, you should hold him a week, he should come to himself. Only me."
658,This I don’t understand. Your father asked her what?,Ganda(ph) Barisivna(ph).
659,What did he ask her?,"He asked that I— youngest son, we would like to give him to you for a week, maybe you can hold him in the hospital."
660,Okay.,"So she said, of course, I'll do that. But I want you to be in the hospital with — to my father."
661,She wants your father to be —,"Now, in the hospital, he should come to himself. So the father said, all right, okay. But she says, you have to cut your beard. I cannot take you in like this. She Interview with Arie Letzter ” May 22, 2016 took him anyway in, she was hiding him for three days, and said to him, I cannot hold you any more."
662,Why was she hiding your father?,Because she was not allowed to take him in with a beard.
663,And why was that?,"For cleanliness, or whatever it is, I don’t know."
664,For — for which reason?,To take him in?
665,"Yeah — no, for why — why is the beard a problem, that’s what I don’t —",Because that’s what the — th-the — they had this kind of law there.
666,Okay.,"They cannot take somebody with a beard or something, overgrown or something, whatever it is."
667,Okay.,"She just — she was hiding him somewhere in a — in a different place. After three days she told him, I cannot hide you any more."
668,"Why would she need to take him in to begin with? Did he have no place to go? Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter _ May 22, 2016","No, she looked at his face, how he — she knew him a couple days before, how he looked, and then after, how he looked. They saw that — she saw this, something is not right here."
669,Okay. So this was to try to take care of him.,"Him, yes."
670,And — and it wasn’t official.,Right.
671,It was very unofficial.,"Right, exactly."
672,And he had wanted to — you to be taken in for a week.,"Yeah, and I was taken in — and I was taken in."
673,And you were taken in.,And I was there a week.
674,And why for you? Why did he want you to be there?,"Everything which they had was pushing me, the first — the youngest one, because I was the younger kid."
675,Okay. So you arrive in this — in Uzbekistan and Wolf(ph) has the gangrene.,Yes.
676,"How long was he in the hospital before he dies? 101 Interview with Arie Letzter May 22, 2016","Not too long. Couple days, or —"
677,Okay. And could it be that the toll — that you needed some rest after such a trip from —,Whatever. Everybody could us it then —
678,Got it.,— but not everybody could get in. She just did it not officially.
679,Got it. Got it. So after three days she can’t keep him any more.,No. Father was happy to go out because she had another so — he had another son.
680,Right.,So -
681,"And yes, where was Hirsch during this time?","Yeah, he was — he was there. He came to the — over there we had a— a room, which they gave us there, which we worked — we start to work in the cake, the [indecipherable] the what do you call it? Which you make — a white — what do you call it, the — the —"
682,Cotton?,"Cotton, yeah, the cotton."
683,Okay.,"To — 102 Interview with Arie Letzter May 22, 2016"
684,You would pick cotton?,Pick cotton.
685,"Okay. So, I want to make sure I understand this properly. You get off in this place called Zizzakh(ph) —","Jizzakh, yes."
686,"Jizzakh. And it’s not where you really intended to go, it’s because Wolf(ph) has gangrene.","Exactly, yes."
687,"And when he’s brought to the hospital, he quickly passes away.",Yes.
688,"But you — your father, your other brother and you are given a place to live.","Yes, not in a— ina farm somewhere."
689,"Okay, that’s what I wanted to find out is —","Yeah, in a farm."
690,"— where is it that you go, and what is it that you start to do?","It was — it was about, oh, I don’t know, eight miles away, maybe, so I don’t think — or maybe less, I don’t know."
691,"And ye — and you — your documents allowed you to start looking for work like free people, is this it? 103 Interview with Arie Letzter May 22, 2016",The documents was only that we can live in Uzbekistan.
692,Okay.,And nobody looked at us with the documents anyway.
693,Okay.,"And this kind of work was terrible, because you didn’t have gloves, and you know, the cotton has pins like this."
694,Like thorns?,"Right, exactly. It’s — the hand was swollen, it wa — became swollen. And you got a piece of bread for this."
695,I see.,"Nothing else. And it — the room was like Afghanistan you saw here. It’s not far from Afghanistan anyway. Is sand inside, small windows, and —"
696,Very primitive.,— very primitive. There was no water.
697,Okay.,"The water you had to boil, and there was no wood to boil it. We had to find straw to boil the water. If not, you got sick right away, dysentery."
698,"It doesn’t sound like it was that much better than the camp. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter m May 22, 2016","It was even worst, because over there they gave you a piece of bread with a — with a fish. Here you didn’t get nothing. Nobody was your boss, and you — nothing you can get. And no money."
699,So who would give out the bread?,"We got, because we worked in the [indecipherable] whatever it was. After we finished, how much we worked, they weigh it up, how much we have made, and they gave us pita bread, you know, pita bread, you know, that —"
700,"Mm-hm, pita bread, yeah.","Yeah, the — and the — and then we worked also on the highway, because this was already finished. And then, all of a sudden it starts snowing."
701,So your stays in zi — you stay in Jizzakh.,In Jizzakh. In a farm [indecipherable] thing.
702,Yeah. And it starts snowing.,"And it starts snowing, there’s no work, there’s no food, nobody knows you."
703,Any other Jews there?,"Maybe two, maybe. That’s it."
704,Okay. What language was spoken?,"They spoke like you said, Is — told you before — I found out here in the United States, it’s Turkish. 105 Interview with Arie Letzter May 22, 2016"
705,Okay.,"And they hated id — id — the Russians, you cannot imagine. Because there was some kind of a general came in there years ago, and killed so many of them. Was — so they — they just hated it, the Russian, the Russian language, everything by Russia was for them poison."
706,Okay.,"And then my father, you know, he lost his son. And he says, how could I go home? I lost the older son. So, right? So, I don’t know, it looks like it — my father made the appointment. Somehow I was back in — I was back in the — in the — in hospital there, so I do not remember why. And one day — this was later, and I remember we took sta — straw to lie down on the floor."
707,In the hut.,"In the hut there, to — where to sleep. And when we took out the straw, in between was 10 pita breads. Somebody was stealing, was holding it there, til he can do it — take it. So we took it, we had couple days good ones."
708,A little bit more food.,"Yeah, this was only food. And —"
709,"[interruption] You’re fine? Okay. So you find the pita bread, and you have three — three days of a little bit better. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter _° May 22, 2016","Yeah, yeah. And you’ll be surprise how they pushed me I shall have more, all the time. Somehow, I don’t remember exactly how it happened, but I was back in hospital."
710,Okay.,Taken in. And it came around evening. My brother was at the window.
711,Hirsch.,"Hirsch. I was very happy to see him through the window. And he send me in two balls — four balls. Like a baseball. Dirty baseballs. I said to myself, what is this? Why is my brother giving me this, dirty baseballs? There must be a reason for it. So I found out it’s — 1t’s cheese, dried cheese."
712,Dried cheese?,Yes.
713,What color was it?,"Was dirty because — it was white, actually, but was dirty like — like you played with it. And he s — I don’t know how he got it, and he send me in four like this. They were so hard, you know, dried out cheese. And since then, I never saw him again."
714,"Really? What happened? Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter aa May 22, 2016","I went home. It looks like he was also going that time when he gave me the ball, he was registered to the hospital, that he was sick himself. They didn’t tell me nothing, they kept secrets from me all the time. And I was going home to my father. Of course, I left a couple days. And was Saturday night, Saturday night, yes, laying in the floor. My father woke up, and I see he — he tears his shirt. I said, Papa, why you tearing your shirt. Don’t worry my son, everything is okay. I woke up, he was dead."
715,No!,"Yeah. Yeah, he was dead. I had to bury him. Was the winter, of course. It was hard, and I was crying so much that a Arab woman heard me there. She seen me before also, something, somebody wanted to kill us there, all the [indecipherable] from the — from that place. He wanted — he had the horse, and with the horse, he wanted to kill us."
716,Why?,Two people.
717,Why?,Just like this.
718,Just because?,"Yeah. And she came out, she was thouting — shouting, and he left. 108 Interview with Arie Letzter May 22, 2016"
719,"So these were other workers who were on the cotton farm, who had wanted to kill you?","No, this was the main man from the whole farm, which was the — he was the maestro, whatever it 1s."
720,He was the — the — the person who —,The [indecipherable] whatever.
721,Say me that word in Russian again.,Natchelnyk(ph).
722,"Natchelnyk(ph), and what does it mean?",He was the — the —
723,Foreman?,"Foreman, yeah. And he had the horse. Everything was private also, whatever it was, and he wanted to kill us with the horse, you know, with the — and one he nearly killed. I went past, she came out, she heard shouting. She start shouting at him, and he left. Let us go, too. And at that time when my father died, she heard me crying so much, she took me into her house. She came and over this, that she warm up, and she gave me something to drink, but I couldn’t drink, I couldn’t eat, I couldn’t drink. And I didn’t feel good because, you know, what happened. And I wanted to go to the hospital because mine — I f — I felt that my brother is there. Was Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter _ May 22, 2016 a Sunday. I fell asleep in that room wa — nor far from the office. And it was like anybody could go to take me, will kill me, whatever it is, I— I was out completely, you know. And at night they took me to the hospital. I was dirty, I was everything."
724,Was your father buried by then?,"Yeah, I buried him."
725,You buried him. And your brother?,My brother was in the hospital there.
726,Still.,Yeah.
727,Okay.,"So, when they brought me to the hospital, was night. The doctor clean me up, and they called up again the Barisivna(ph), the doctor, she’ll come. She came. She starts shouting at me, where is your father? I guess he promise he’s gonna come for my brother, or whatever. She starts — she couldn’t hear me, she couldn’t hear me, my voice wasn’t there, from all day long crying [indecipherable]. And I don’t care what they do with me anyway. And shouting at me. Sh — when I talked to her, she didn’t hear what I said. I guess my voice was not there. She was very angry at my father. I said, he is dead. When she heard that he is dead, she start tearing her hair out. Looks like my father had appointment there, something, whatever it was. Start Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter ” May 22, 2016 tearing her hair, shouting, crying. She was completely out when I told her that. And she went home crying. And I was be — they put me to bed, and I say, please put me to room with my brother, not alone. They didn’t answer me. For days, every day, they didn’t answer me. And I knew already he’s dead. I was the only one."
728,You were how old?,At that time was ’41 - ’42 — beginning ’42. The [indecipherable] 42.
729,So you’re si—,"And I had gangrene also, my foot."
730,Really?,Yeah.
731,"So you’re 17 years old, not even.",Not — not —
732,Not even 17.,"—no. I had gangrene in my foot. And of course, she had to take care of it{indecipherable| me. She cut off the bone, I lost all my toes, five toes. I have none on my left foot. And I was there three, four months. And I ask every time where my brother is. I knew already."
733,But nobody — did they ever tell you —,"Openly? No — Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter mn May 22, 2016"
734,— openly.,"— no. She didn’t want to — she knew that I will understand that — that — that somebody told me, maybe a nurse or something. And that was it, I am alone now. No money, no language. War. Only Ganda(ph) Barisivna(ph), she know me."
735,Ganda(ph) Barisivna(ph). How did she —,"She was there like I’m president of the United States in this city. Everybody knew about her. She could do everything. She didn’t know what to do with me, looks like it. It was in the spring, around April, must have been April, cause there was a tree, a bench and a tree with white flowers, something. And the flowers was very sweet, they fell on the floor. And I picked this up, and I tasted it. Was sweet, this was some kind of a fruit. And she saw me picking this up, and the nurse saw this through the open door. There was a lot of people coming, visiting. I used to go even through the garbage, the cucumber, the — the —"
736,The peels.,"— the peels and that. And a — a week — couple days later she called me in the office. She says, I cannot hold you more. So I have to let you out. But she didn’t let me out like this. There was a older nurse living on the premises. She wanted me to stay there 10 days by her. She worked in [indecipherable] in the hospital, and I stayed there, to come a little bit to myself, to get used to. And then she gave me a 112 Interview with Arie Letzter May 22, 2016 piece of paper, something written up, to a Polish doctor in the city. When I went to the Polish doctor, he gave me somewhere to go, some kind of a — there are people there. There were about three, four wounded Polacks, single people. And they took me in, of course I’d had from Poland, Polish doctor, take me in. And they gave me a piece — a place where to lie down on the floor. There was a man in the corner, he was sick, very sick. And — and he saw that I’m Jewish, so he says to me, you a Jew, I’m going to kill you. I was the only one there. So I went outside, I slept outside, it was warm. I didn’t care where I sleep. Of course, 1t was a bad — the water was contaminated. No food. Right away. And all — two days later, all these people disappeared."
737,During the night?,"Yes, some way, I don’t know how."
738,And you were left?,"I was left with this guy. This was a Polish army, go to Iran, and this were — went to Iran from England something to do, these soldiers, Polish soldier and a brigade, some kind of —"
739,"Yeah. So the — the — the people that were there, who disappeared, were they young men’?","Yes, yeah, they were, 30s, 40s, something like this. Contact reference@ushmm.org for further information about tis collection 113 Interview with Arie Letzter May 22, 2016"
740,"No women, no children?","No, no, no, no, there — nothing, nothing."
741,Okay. Okay.,"They disappeared, and — and I found out who they are, if I would be a couple weeks there, maybe I could have pushed myself through, go to Iran. But I didn’t know nothing what’s going on here, and I was just left with this man. And the man died, of course, and had to bury him myself."
742,Oh no.,"Yeah. And then I got a job in a building, or a house actually, on the premises there, to watch it. So I slept there. Didn’t do nothing, and I got a — a pan of bread every day. But the bread was not bread. There was straw inside, water inside. You could make a brick out of it. But I said to myself, PIl save my money and that’s — got 175 rubles a month they gave me, Ill save this money and Ill buy myself on the black market, a kilo bread. And it was like this. I went to the market, and I, with the ara — Arab woman, she was sitting — not only one, I mean, there was a lot of them. Everything was black market. And I made the price with her for the bread, 175 rubles, and I give her this 175 rubles, and she gives me the bread. A man beside me, standing in the back, I didn’t know [indecipherable] as soon as I had the bread in my hands, he jumped and grabbed the bread from me, run around the bazaar, and Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter m May 22, 2016 swallow it and then stay still and [indecipherable] me something. Everybody was laughing. What shall I do? Back to the same thing. But I said to myself, I won’t be able to hold on a year. I have to go on the black market also. I don’t know what I’m gonna do for the black market. First of all, I got all kinds of diseases. Had malaria, dysentery, everything you can think about it, I had. No medication, hardly any food. How I survive, I don’t know."
743,This was still in Jizzakh?,"Yes, everything in Jizzakh."
744,Okay.,"I remember the first time I went out from the hospital, so I had eight rubles, I forgot to tell you, had eight rubles. So I said to a bazaar — I wen-went through a bazaar, I ask them where this place is. So, I wanted to have a pound of — a pound of tomatoes. It was seven or eight rubles, and I said, I want to buy something to eat, something. I go and take out my money, the money was not there, somebody took out already from my pocket, the money. And I went this — that time to this place, and they disappeared, and I went on black market, and I saw boys older than me, what they doing, how they doing. Then the black market, they buy, let’s say, 300 matches. They make packages of 10, sold three for so much, three for so much, three for so much on the black market, you know. And matches, you know, very Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter us May 22, 2016 few people had matches, they could — there was no fire or [indecipherable]. So you had to know how to sell the matches. If you took a match, you took it to the hair, it dried out, then you show them that it works. I learned this, and I tried to be, little by little, I was watching in so other boys like this, but ol-older. One was 45, one was 35. The youngest was 30. And I am here —"
745,Seventeen.,"— seventeen. I was like a schlepper, but I was learning a lot of things. And little by little, 1f I couldn’t sell something, I ba — I went to exchange for apple, for this, whatever it is, to survive. My surviving was only because I knew my mother and two sisters, I have to help them, I have to reach them. And every night I had to plan a different plan, how will I tell them? What shall I tell them how — what happened? This was my whole thing. And I learned a lot of this — one day I saw people sewing shoes — was not shoes, was slippers, because the Arabs, they went in slippers. To fix up slippers, you put in a piece, and two needles, and you fix it. I learned this too, by myself, watching."
746,And were you still staying at that house that was empty now? You know —,Was already a different —
747,Different place.,"— place, yeah. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter me May 22, 2016"
748,Okay.,"Was a-— and — because where the boys were, there a couple boys. And then there were people which were very bad. Jewish people. They made tricks with Arabs. What tricks was it? They took money, counting money, and they would put together somehow that they counted twice, and there was only once, to change it on there. I couldn’t do these things, I couldn’t do it. But I just looked how to, and I learned. I said, if I fix your sandals, just give me food, I don’t want no money, no money, no money. And little by little, I found out how to go through."
749,Okay.,"And one day on the big market — was once a week, it was a pla — it was the old — the old city, was thousands of people, thousands coming from the mountains, from everywhere, you know. And I had tea for sale everything. And somebody was holding me in the side there, I had put away, cause you couldn’t hold everything, in case something [inaudible]. And all of a sudden everybody’s moving away from me."
750,From you?,"Yeah. What is people moving away from me? I didn’t know what happened. Why is people — I said to myself, what’s going on here? And I turn around. Was the NKVD, the Russian police. A woman sitting on a white horse. She says to me, Contact reference@ushmm.org for further information about tis collection 117 Interview with Arie Letzter May 22, 2016 golubchik — golubchik. It means bir — you bird. She says to me, you will stop it or not? She said in Russian [speaks Russian] Will I stop or not?"
751,What are you supposed to stop?,"Selling these things. Because this is black market, everything was black market."
752,"That’s right, it’s black market.","So, what did I say, I said [speaks Russian] Ill stop. And I start walking. My ha — my feet didn’t go. Didn’t go enough fast. Was a terrible thing. She takes me, and she gives me [indecipherable] I’m finished. She takes me and I’m finished. She let me go. A couple hours later I went right back anyway. I was starving like this, or starving like this."
753,Did sh — did you ever have a run in with them again? With the NK VD?,I saw her sometimes on her — her horse.
754,Oh yeah?,"Going back from the bazaar the time — was a couple times, I guess. I guess she was not a bad woman, she was too smart. What I did is sh — is nothing."
755,Little things.,"Little things. See, she knew I cannot exist. She was just — but if she would taken — and I was very surprised that she didn’t take me in, because there was so many witnesses. And I pushed like this til one day, was already 19 years old, I had all 118 Interview with Arie Letzter May 22, 2016 sickness, I didn’t see at night, couldn’t see at night, couldn’t. From here to here, I couldn’t see. I didn’t have vitamins."
756,"Did you ha — did you have any — did you make any associations? Did you have any human contact, did you have any friends?","Yes, these two people, these two poor people, which I told you."
757,"Oh, with the matches.","With the matches, with the — all these things."
758,Okay.,He made cigarettes —
759,Okay.,"— exactly. Was one smart man. He made cigarettes. He knew how to make cigarettes with the filter, with everything. And I learned everything. I learned whatever I could."
760,"So you were alone, but you weren’t completely alone.","No, no."
761,Because nobody can —,I was with them just a boy —
762,"Yeah. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter a May 22, 2016","— schlepping around and — and I knew it. I knew it, but they didn’t mind, they didn’t mind it."
763,Mm-hm. Did you ever see Gerda(ph) Barisivna(ph) again? Ganda(ph) Barisivna(ph).,"Yes, I saw. I had to see her all the time [indecipherable] she let me out from the hospital. I went on crutches, and was always bloody. The blood used to come out and I had — the comparison in the hospital, was clean, and here, come here, dirt and everything. Infections. She says, how many times can I help you, I mean, is — but she did whatever she could, and that was it, I had to learn how to live by myself."
764,And in what circumstances?,Very bad.
765,Unbelievable.,"I don’t know how I survived. But the only thing that survived was my mother and two sisters, this little picture which I had. I don’t know how I was holding -- the picture was there — how I was holding, where I was holding, that I all the time and never lost it, after so many circumstances, I don’t know. And one day, I knew already how to — I mean, you get used to it. And then people know you already from the market, the people like me, everybody was on black market, you know. One [indecipherable] change for this, one change of this. And I got temperature, Contact reference@ushmm.org for further information about tis collection 120 Interview with Arie Letzter May 22, 2016 high temperature, very high temperature. I knew it’s not something which I never had. So where do I go? Ganda(ph) Barisivna(ph). She right away let me in to, she left everybody. So she ask me, what’s wrong? I said to her, I have temperature, and it doesn’t go away. Oh, she says, take off your shirt [indecipherable]. Makes like this. You have typhus. What do I do now? I’Il give you — there’s a hospital not far from here, I'll give you — they shall take you in right away. Okay. Walked over there. There’s no room. What do I do now? I go back to her. That’s the only person I know. She picks herself up, herself with me, walks over to the hospital. And as soon as they saw her, there was room."
766,Whoa. Whoa.,"So. And at night was temperature very high, and I realize now why it was right away aroom for me. People were dying like flies, outside, inside, the whole city. People in the street died, typhus. They were holding me there and — and they changed the room. There was a Dr. Abramovich(ph), also Jewish. He had a patch on his eye. I remember he looked at the chart of mine."
767,At your chart?,"Yeah. He looks and looks and looks and looks and looks. Starts walking away, I call him back. Dr. Abramovich(ph), I ask him, will I hold on, or will I die? He didn’t answer me right away. He says [indecipherable] you’! make it. And I was 121 Interview with Arie Letzter May 22, 2016 there about 10 — 12 days in the hospital, and that — remember when the — I went home, they gave us turtle soup, turtle."
768,Turtle soup?,"Yeah, from small turtles. It was so good, like chicken."
