num,question,answer
478,Yeah.,"That knew — I knew — I knew, when you were disabled, or something like that, they took them to that mental thing, and — and they killed them. People were talking between themselves, and just hear, you know, what here and there. That I knew. But concentration camp? [shakes head no] Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015"
479,"Tell me a little bit about — about how your grandmother in South Africa, when was the next time you ever heard from her?","After the war. After the war, 1945."
480,Was there a letter?,"It says 1n the papers, too."
481,Yeah.,"Yeah, there’s a letter — letters. By that time she was blind already, and then his sister send us packages, but they only was allowed to send used clothing out, and I’m the only one who wa-was fitting in and — and then — and then, later on, when we left already the — the east zone, she wa — she had no children, she wouldn’t — I was married then already, and they lived in Berlin. She wanted my sister to come to live with her, and my sister didn’t go."
482,This was your Aunt Edith?,Yeah.
483,"So, did they ever send any financial support to your parents?","During the war, you mean?"
484,I mean after the war.,"No, no, no, no. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein i May 18, 2015"
485,"And — and did they ever offer your parents to leave, that they would es — they would —","Like I told you, they wanted my sis — sister to come to live with her."
486,"Oh, but not the rest of the family?","No, that is already when we le — left Wolkenstein, and we went to Berlin."
487,And that’s what year?,That was 1950.
488,Okay.,"Fifty when we went — we left the east zone, by nighttime we were fleeing East Germany, because by that time it — under the Russian it gotten already bad."
489,"Okay, we’re going to talk about that a little bit, then P’Il move back.",Okay.
490,Pll—Tl head back. Your father gets back the store.,Yeah.
491,And he then becomes a store owner.,Yeah.
492,And you all move from Schreiersgriin —,"To Wolkenstein. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015"
493,"— to Wolkenstein. Now, his brother, you know, his — was either killed or committed suicide, but your mother had gotten his bloody clothes from the Gestapo.",Yeah.
494,His father had moved to Berlin.,"Oh, he was dead already, by then."
495,He’s dead.,"He died already in the camp, during the — during the war."
496,Do you know about his fate? About your grandfather’s fate?,"No, no, I didn’t. I didn’t hear nothing. They lived in Berlin. I didn’t know nothing about them."
497,Okay.,I knew — just knew — I knew my own [indecipherable]
498,Okay.,I knew him.
499,I see.,I knew him.
500,"So, your father really is the only heir —",Yeah.
501,"— to the — to the property. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein ia May 18, 2015","Yeah, yeah, was."
502,And the family comes there —,"But no, after the war, this is the — when the other brother was alive, the one who lived in Africa."
503,"Were they — yes, they were alive —",Yeah.
504,— but they weren’t there.,"No, no —"
505,They weren’t in Germany any more.,"— no, no."
506,Okay. Did they have any claims on the property?,"I think they did. I don’t know, I really don’t know, I wasn’t interested in it. I —"
507,Okay.,"—I[really didn’t — all I just know, I—I think once a letter came, I heard my mother and — and my father talking, and my mother says, leave me alone, I don’t want to know, let them have everything, whatever they want."
508,"I see. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein ia May 18, 2015","And I think that got to be [indecipherable] for it. I don’t know. I don’t. Because my — his sister, in the meanwhile, became rich. But I do — he — when — from his father — from his other brother —"
509,Yeah.,— the son came visiting us in Philadelphia.
510,So that’s way — long after the war.,"Yeah, because his father — his brother, in the meanwhile, passed away too, and so he looked us up as a family [indecipherable] family."
511,"So, when you’re back there, your father takes over the business.",Yeah.
512,And opens it up as a business again.,Yeah.
513,"And you — and then — I mean, life changes. If Wolkenstein is in the east zone, tell me how — how did he —",They [indecipherable] took it again. Then —
514,"Well, tell me — tell me how long he had it as a business, and then what happened.","He had it the business til we left. We left, I think, October or November, 1951, end of the year. Because they [indecipherable] it again too, they didn’t — you know, was a consume, that everything the Russian made, they confisticated Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein ia May 18, 2015 everything too, and in the meanwhile he had for the Russian magazine, and he sold for the Russian soldiers, and you know, what —"
515,He had a store for — for —,Russian soldiers goods.
516,— for Russian sold — so he had like a special store —,Yeah.
517,— for the Russian soldiers.,"And he put that — for the officers too, the Russian [indecipherable] always a different, for the officers, and for the —"
518,Soldiers.,Yeah.
519,"Okay. So was all — did he also have — did he turn the store into one for the Soviet soldiers, or was it —","That was one separate, yeah, mm-hm."
520,"No, okay, I’m confused. Did the store have any part of it that still sold goods to the public, to the German public?",No.
521,"Or did it all become — https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Edith Weinstein a May 18, 2015","Only the other one, th-the store what was his from all the time, from his mother, that sold to the public. The Russian store sold only to the Russian officers."
522,So that was a different store?,Yeah.
523,"Okay, so he — in other words, he became the owner of three stores.","No, two."
524,"Two, two stores.",Mm-hm.
525,"And how did that develop, that he had gotten this possibility?","Oh, then it gotten worse, and worse too, they are a-all made it everything stayed owned. They took it again everything away, the Russian. It’s la — like — I gonna tell you that, I married my husband, and when I married my husband, I lost German citizen. They wanted to send us — every six months, I had to — we had to have a permit to stay in — in — in Germany. So they wanted to send us back to Poland. And my husband always dream was to go to America. Where is — he had enough, he says."
526,"So first of all, tell — did you marry your husband before 1950?","Yeah, 1949."
527,"So you married him also a very young woman. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Edith Weinstein ""° May 18, 2015",Very young. I know my husband since I 15 years old.
528,So you met him in the first years after th — 1947?,"1947, the beginning of 1947. You know what he did?"
529,Tell me.,"He got liberated — his last camp was Dachau, my husband has a number. In the Bavarian Alps, laying in the snow, in his — half-dead, and in the morning they woke up, no more Germans there, and suddenly the American was there. That’s how he got liberated, May second."
530,How did you meet him? What happened?,"How I meet my husband? I did — I went in that Auerbach then, you know, in — in Wolkenstein, at — I had to go to Auerbach to a school, after the war. And I was down there, and you had to have per — you know in the Russian zone, you know how it is under the Russians?"
531,"Well, tell me.","You had to have special permission for a bus, because was not enough transportation. And I had — want to go home with that bus, and I staying there and the bus comes and there comes a guy ca — running, and he wants to go in the bus, and the conductor says, you are not allowed to come in. And you know, he’s a Jew, and a German tells him what to do, he gave him a push, and he says — and he went Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015 in, and he came to Wolkenstein. And I know that oh — and I come home, and I says, boy, did I see today a handsome man. Did I see a ha — he — so all right, two days later I come home, and he’s in there, in our house. I said to the — by that time my mother had two maids, you know, after the war already. And I said, that’s the guy I saw. He came two days before, but my father and my mother wasn’t home, and I found that out later, he stayed in hot — he came to my father. Somebody else in [indecipherable] the other small town said he was a Jew too [indecipherable]. He says, go to Levy, Levy has a lot of kids, go there. He send him to my father. And he — when he waited in a hotel, there was only one hotel in that Wolkenstein, I didn’t know that at the time, and he waited for my father to come there. And my father made him paper. You know, he lived in the west zone, ma — and he did black market, my husband, at the time, and then he had to go away, he came to the east zone."
532,"Okay, what did he want from your father?","Papers to stay there, in — in the Russian zone you just don’t come in and — and — and live there."
533,"Okay. And why did he want to li — why did he want to have papers for Wolkenstein? Why would he want to stay in Wolkenstein? Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein = May 18, 2015","Because at the time he didn’t had no place to go, he had no more family. He was the only survivor."
534,Okay.,He was a young man. He was 22 years old.
535,Okay. And so your father may —,"Oh, and his friend came with him, he stayed in Auerbach. He was with him in concentration camp, and — and that — and then my father made paper, but he says, you can stay with us, but sta— don’t touch my girls. I had a older sister."
536,"He didn’t listen to your father, did he?",No.
537,Did your father —,That’s how —
538,Did your father —,That’s how I —
539,Yeah.,— met my husband.
540,"So tell me, did your father like him? Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein i May 18, 2015","Oh yeah, my mother liked him very much, and he loved my mother. He loved being part of a family. You know, we had all them little kids, he grew them up. My younger sister was five years old."
541,Yeah.,And he loved being part of a family.
542,"And where was — he was from Poland, you say?","Yeah, from Warsaw."
543,So what were the difficulties? Your father made papers for him to stay.,Yeah.
544,"And what did the authorities, the new authorities, what did they require? Did they keep wanting him to go back to Warsaw’?","They are always after [indecipherable] yeah, they always wanted him when he says he’s not. His dream was just to go to America, to — he only wanted to go to America, my husband. And one day it’s got too much, and he says, Edith, we leaving. And when he’s doing my [indecipherable] then there — and with them, everybody got difficult too, because they took everything already [indecipherable] all for the state, you know, whatever that is. And then his friend in Auerbach, he had a family in the meanwhile too, and he says, we leaving. So one day we decided, so the chauffeur, we had a chauffeur — after the war we lived good. The — my father Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015 took back. We had nothing. So, he drove my husband, my son — he was born in the meanwhile — and my father and my — and his friend to Berlin, to Potsdam. And in Potsdam we took the Ubahn(ph), or whatever it’s called."
545,S-Bahn.,"And we went in the West Berlin, and we went to the HIAS, and we rented a room, and my — my father and my mother and all the little kids, that couldn’t get [indecipherable], they went in a camp in Berlin. I don’t even know what it’s called. And we right away went, made papers. We got right away, in one afternoon, my husband, I, and my son, papers to Canada. So, we say, we go to Canada. And I left everybody, and —"
546,Okay.,—I didn’t — didn’t know nobody there. I didn’t know —
547,In Canada.,"Even I — yeah, didn’t. His friend had a brother there, so when they asked us on the ship, where you want to go, my husband says, we going to Toronto, it’s close to America. And he always told me he has family in America. And then in Canada, and I says, oh shut up. You always telling me you have family, always telling me. And so we went to Toronto, and in Toronto we lived three years. Again, right away we came there, because the HIAS knew already that I wanted to bring my Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015 parents over with the children, and that [indecipherable] to Canada, they wanted able-bodied people at that time, 1952 — 1951. And my older sister was, in the meanwhile, already in America. She got married, and she was in America. So then my parents — and right away when we came to Toronto, they knew that we wanted to go to America. And they said, we leave the babies here, but as the Polish quota, it takes years, like 11, 12 years to go. And then one day came out a new law, and they called us in and said, Mr. Weinstein, you still want to go to America? He says, we have good news for you, you can go on your wife’s quota. So that’s how we c-came to Philadelphia, and we reunited with my whole family. In the meanwhile, my father and mother and my little siblings all were there, and we reunited all of them there, again. It was amazing."
548,"[indecipherable] quite a journey, quite a journey.","And my husband had family, we found later on in — in New York, and when he found in New York the family, they said, you know you had cousins in Toronto?"
549,Oh gosh.,And they lived a block from us.
550,And you didn’t know?,"He didn’t. He was a young man, a young boy when he was — he only knew that the [indecipherable]. And he found his mother 22 years after the war, my husband. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein ” May 18, 2015"
551,His mother?,His father.
552,His father?,And his brother.
553,His brother.,He was in Russia.
554,Wow.,"I went to Kiev even, with my husband. Yeah, he found — because when he found his relatives in — in New York, he says — yeah, he says, oh, there are letters, and things like that, and — and he always used to write letters to the Polish [indecipherable]"
555,Right.,"—in—1n Poland. And one day we got a letter, and it said that, from the Polish Red Cross, it seems like that one and then is the same, and we found him in Tarnopol in —"
556,"Yeah, in the Ukraine.","Yeah, 22 years after the war. Because when 1939 the German invaded Poland, he went Bialystok."
557,"Ah, okay. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein ” May 18, 2015","And — and his mother didn’t want to leave. What my mother did when the Russian occupied us, she says, oh, we finally have something, we staying here, what they can do to us?"
558,"Yeah. So — no, but now you’re got to explain. Your grandmother had — your husband’s mother went to Bialystok?","No, this brother. The brother."
559,This brother went to bialys —,His — his sister — his father died already in the — 1n the ghetto.
560,Okay.,"And his sister and mother went right in the — in the gas chamber, in Treblinka."
561,"Ah, ah. And the brothers went toge —","He found 22 years after the war, through the Polish Red Cross."
562,"But the brother was in Bialystok, and how did he end up in Tarnopol?",Because he was later in the Russian army. He was in the Russian army.
563,"Okay, okay.","And later — you know there — you know how they do it, they transport people from one city to the other one wa —"
564,"Of course, of course.","— he ended up in Tarnopol. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein “ May 18, 2015"
565,Did he — did he live out his years in Tarnopol?,"No. It took us 12 times to bring him out. He was one of the first Jews they let out of Russia. They let him even out for a visit for three months, but keep the wife and the daughter there [indecipherable] the HIAS did all that."
566,"Amazing. Amazing stories, yeah.","Oh, we — how we — how we [indecipherable] unbelievable how the — the rabbi, who even married my daughter in fur — my daughter — my sister in Fernwald later became the rabbi in [indecipherable] or whatever. He buried my mother and my father, and he — the father his married my sister. It’s all in that wind — it’s a big world, but it’s a small world."
567,"Yeah. You say your mother convi — hang on just a second, let’s break for a second. [break] All right. I wanted to ask about your mother.",Yeah.
568,"And you say she converted to Judaism after the war. How did that happen, how did that process happen for her?","How that happen? Because she did not want to be different from us, when she married for my father so long."
569,"So, you were — if I get this un — if I understand this right, the children felt — you all felt Jewish. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein ° May 18, 2015","Yeah, we always."
570,Okay. From the very beginning.,"Because he talked to us Jewish, and he made sure he took us for Shabbat to his — his mother. And I remember thi — that I knew from [indecipherable] and with the fish"
571,And had you ever gone to — to a Protestant church? Had you ever gone to any services?,"I went to a Protestant church, yes, as a child. Never, never — after the war, I never went to a church, a — a Catholic church I don’t even know from inside, I never — because we were Protestant where we lived, yeah."
572,"You were Protestant, yes.","I never went in any of it, never."
573,Okay.,"Not that I have anything against it, I respected that, because of my mother. Because I always fear, you really cannot change what you’re born, it’s always in your heart. I — I tell you, I’m very open, I don’t lie."
574,Mm-hm. So what was the —,"Even she did for us, she wanted a — my mother, everything. But I think deep inside — and my sister-in-law just told me that, you know [indecipherable] the last Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein ""° May 18, 2015 week, when she was alive, she says, you think God gonna let me in and gonna forgive me, I went over to Judaism?"
575,Oh.,"She never married, or looked at other men. She was 42 years a widow. She was in her 50s when my father passed away, 58, my father was 65, just 65."
576,When did he die?,He died ’72.
577,In 1972.,"Septe — October 23""."
578,"So, he lived for another 27 years, after the war.","Yeah, well, ‘72 —"
579,Twenty-seven years.,"—’45, 15 - 17 years, 18 years. Oh no, ’45, yeah, yeah. Mm-hm, ’45."
580,"Twenty — so that’s a good, long time.","Twenty-seven, yeah. Let me tell you, my husband lived — he — he had a massive heart attack when he was 55 years old, and at that time, heart surgery just started, they didn’t give him. He lived 30 more years, and he had only half a heart muscle."
581,"Oh, my goodness.","But to the end, he was broken. I did hospice at home for him. I did. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein ""t May 18, 2015"
582,"Yeah. Let’s talk about your father again. So, when he came to the United States",Yeah.
583,— did he work again?,"Yes, he did."
584,What did he do?,"What did he do? He did everything, he wor — worked in factory. To the last years, I know he worked for a combination [indecipherable] was kosher place, and he did bookkeeping stuff, the stock, and all the staff, they loved him very much, even when he was sick, because we knew was dying, he was — I told him, September fourth, Labor day, or what was, or October 23"", he was dead. I remember we celebrated my daughter’s 18"" birthday. And on the way home, we had to stop the car, he coughing and coughing, and my brother-in-law was a doctor. And he says, if I [indecipherable] yourself, Monday you coming in there, and I gonna take the x-rays myself. And from there, he had cancer of the lungs. And then he had bone cancer, and they gave him a half a year, and in six weeks he was dead."
585,"What an amazing life. What an amazing life, that he withstood Buchenwald and Theresienstadt, and a death march, he survived all those things.","And you should have seen what a little guy he was, a little guy. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein May 18, 2015"
586,What kind of a personality did he have?,A happy go lucky one.
587,Really?,"He was — had a heart of gold. A person tell him a story, picked him up off the street, bring him home. My mother got so mad, don’t bring me home, he like, took my husband to — don’t bring me no more. After the war, he brought people home on the — my mother says, I don’t want nobody, and he —"
588,That’s okay.,"He says, I have so many mouths to feed, I have one more. He was a good man, he had a heart of gold."
589,Was he someone you were close to?,"Oh yeah. I told my brother yesterday, you know my father, he loved me the best."
590,"Oh, really?",I was more like him. I was a Levy. I was a Levy.
591,And — and what kind of a personality did your mother have?,"Very serious, very working, honest, hard-working, loyal, unbelievable. Beautiful person. My husband loved her."
592,"Oh yeah? Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein ” May 18, 2015","Loved, loved my mother, and my mother loved him. It was like a 12 year or whatever [indecipherable]"
593,Yeah.,"She asked him always for advice and that, and she always told him — she di — passed away when she was 95, she says, I don’t want to go before you. Because he was then sick, you know, for —"
594,Yeah.,"He says, all I wish, I don’t want to before you David, I don’t want to go before you, I want to go after you. She loved him."
595,"So she — she passed away when, your mother?",Seven years ago.
596,My goodness.,"May third was seven years, and my husband five."
597,"My goodness, she lived a long, long life.","Ninety-five, and she stayed a widow all that time, never married again. We were a very close family."
598,"Did she do much talking about what she went through during the war, and before the war?","No, no, she was a very private person. Very private, my mother. Contact reference@ushmm org for further information about tis collection 100 Interview with Edith Weinstein May 18, 2015"
599,"Did she ever keep up with her own family, back in Treuen?","No, her sister [indecipherable] died then, but her one brother lived til about 95 — about 2000. No, and she didn’t write no letters, nothing. She went one time, my one brother took her one time back to see them, that her older sister was there, her mother was already no more alive. And when she came back, she says, I don’t want to go back there no more. I don’t like it. I don’t want to — she did not — she did never want to go back to Germany, she didn’t ind — identify with the being German."
600,"What about your grandmother and your grandfather after the war? What happened — what was their fate, you know? They didn’t like Hitler —","They stayed where they are. They were born German, and they were Protestant, and that’s what they were."
601,"And did they stay — I mean, but did they — the new regime that came in, they had the son, who was a communist until he went to Russia.","Yeah, well, they all stayed there til they died. What else did they had to do? [indecipherable] going?"
602,"Okay, so they never left. They never tried to go to the west, or anything like that? https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection 101 Interview with Edith Weinstein May 18, 2015","No, no, no, no, they stayed there, the — what 1s left, cousins? I only have one cousin I am close. The rest I — they were much younger than I. We are dow — most of them were nine — ’45, the one who died, they were little — little kids. So I didn’t know, we were older. And I had only two cousins who I was really close to, and I saw her whe-when I went there, ’95, she lived outside Dresden, Berne(ph), or the — whatever that’s called. And — and her brother, that’s the way he went, to the west. He went to the west, and he passed away."
603,So —,"Otherwise, I didn’t — after we lived in — in Wolkenstein, we didn’t go much down there, because it was far, and we were little. We had our own life, we had to go to school, and we got married, and —"
604,"So, di— when your father and mother go ba — you know, now, right — we’re going back again to post-war years, when they moved to Wolkenstein —",Yeah?
605,"— did you have — tell me about some of the conveniences, whether they were there, or — was there running water in the house — in the apartment?",In—1in Schreiersgrtin?
606,No.,"In-in—- Contact reference@ushmm org for further information about tis collection 102 Interview with Edith Weinstein May 18, 2015"
607,Wolkenstein.,"— in Wolkenstein, yeah, there was even a Badezimmer."
608,"There was a bathroom, okay.","A ba-— and a bathtub, a Badezimmer."
609,"So, a bathtub in there, okay.","Yeah, a bathroom."
610,Right.,There was a real bathroom up there.
611,"So that was different, my goodness.",Oh yeah.
612,All right.,"I told you, my grandparents, that’s right, they were —"
613,Well-to-do.,"That was a big Jewish community there, and you can look when you in history long. When my daughter asked me, what was the church where you? I says, I don’t know [indecipherable] I don’t know. I don’t know. What do I care? What did I — then she looked it at on her phone, and she found that Treuen there. I don’t have things — I don’t own no computer, or something."
614,"So di— was there a telephone in the apartment? Contact reference@ushmm.org for further information about tis collection 103 Interview with Edith Weinstein May 18, 2015",In Wolkenstein? Yeah.
615,There was. Was there a car?,"Yeah, we had a car, we had a chauffeur."
616,"You had a car and a chauffeur, and how were you able dur — you know, this was a socialist, now, place.","Country, yeah."
617,"How was your father able to manage that, to have both the car and a chauffeur.","In the beginning, yeah, but later it came worse and worse. You want to know how — when we left? We had to leave my sister what’s after me there, so she could open in the morning the business, so the police didn’t know we left. And when they are then the next day, they got wind we are no more there, they took my sister in, and they keeped her for hours, and after they let her go, the chauffeur took her to Leipzig. He drove her to Leipzig and put her on the train to Berlin. That’s how we left, by night. When I left the east zone, we left, we had two suitcases for baby clothes in there. Nothing, we left everything behind. It was the same like, you know, had nothing, we couldn’t take nothing. And I never had no pictures, or no nothing, but when my parents, when they went in Berlin, later they put them in Fernwald, next to min — Munich, there was a Jewish camp, a DP camp Contact reference@ushmm.org for further information about tis collection 104 Interview with Edith Weinstein May 18, 2015 [indecipherable] where the Jewish people lived, and my — my mother’s sister came, she brought some pictures and some stuff over there."
618,"So she was able to leave East Germany, to go to the Munich area.",Yeah.
619,And this was in the early 50s.,"Yeah, I guess so."
620,And thi — so that would have been —,"Yeah, because my parents left like a [indecipherable] 60 years in America."
621,"Okay. So, I still — you say it becomes more difficult and more difficult, but I still don’t get a sense of how did it become more difficult?",Because —
622,"Because it was a good life. You have a chauffeur, you have the whole —","I know, but there — there — the Russian, you know, you are not all — at that time, you were not allowed to have nothing. Everything become a communal whatever. Ev-Every day they took more. Like I s — I — when I married my husband, I told you, every — I lost my citizen. I — every six months we had to report to the police."
623,"You — when you married your husband, you lost your German citizenship?",Yeah.
624,"And were you stateless then, was that the thing, or were — Contact reference@ushmm.org for further information about tis collection 105 Interview with Edith Weinstein May 18, 2015","What a — whatever, I think so. My husband made himself stateless. He didn’t want to be no Polack citizen."
625,Okay.,"My husband never would have gone back there. Misery. Never. So, his dream, only America. And I always say to my children, thank God he’s buried in America, in the soil."
626,Mm-hm. So —,And every day they took more away from people.
627,Mm-hm. What did they take away from your family?,"Everything. You couldn’t get no more stuff to sell in the store. All the big factories got — I don’t know what they called it, a communal whatever, you know, it’s state owned. Everything was then state owned."
628,"But what about your father’s store then, the sto —","That too. They started give him tha — give him no more things to sell, no more porcelain and no more that came from [indecipherable] and all that. You know, they limited everything. So he —"
629,So he wasn’t able to get supplies? He wasn’t able to get stock.,"Get supplies no more, and things like — it got worse, it got every day worse. Worse and worse. Contact reference@ushmm.org for further information about tis collection 106 Interview with Edith Weinstein May 18, 2015"
630,Okay. But did they take away the store? It’s —,"No, they didn’t take it away. But we — we just left it. We didn’t ha — we had enough. When you get no supplies, you cannot make no money."
631,Yeah.,"You cannot make no money, so that’s — and so we had enough to stay there."
632,So that meant that when you left the store —,We had nothing again.
633,"All right, but you also lost the store. You never were able to get it back.","No. No. Now — I have pictures of it, it says on top, on the house, it’s in the [indecipherable] Augusta Levy. From before the war. Everything can be documented, everything."
634,"Were you — was there any thought, after Germany reunited, to try and get some of these assets back?","Oh yeah, but it had to do with his sister in Africa, they wanted too, and his mother was alive, and the whole thing — I don’t know what he got, my father, or whatever."
635,"Okay. Contact reference@ushmm.org for further information about tis collection 107 Interview with Edith Weinstein May 18, 2015","They come to America, they wor — my mother worked, he worked, and the children then worked, that got older. That’s it. We lived a free life, nobody told us any more what to do. Finally we were free."
636,"Tell me, how did your husband make a living, when —","How my husband made a living? First he did like black market, and then when he had to have a — he took it, made a taxicab. And then he didn’t chauffeur no German around, you know, my husb — then, he worked for the Russian —"
637,You’re talking about — okay.,"That was the [indecipherable] work there, you know, that —"
638,Right.,"— and [indecipherable] up there, on the Czechoslovakia border?"
639,Yeah.,In Ertzgebirge?
640,Yeah.,"He worked for a big captain. There was this [indecipherable] or whatever they’re called [indecipherable] he — he made a taxi, and he drove the Russian, he went there."
641,"Okay. So he — when you’re talking black market, he would go between east and west? Or — Contact reference@ushmm.org for further information about tis collection 108 Interview with Edith Weinstein May 18, 2015","Ea-East and west, or the — the — they gave him gallons for the benzene, for the gasoline, and he — for the factory, he knew people who had stockings, the Russian women loved stockings, and — and underwear, fancy stuff. He tried it, you know, back and that. So, he made a living, but — and we had — he had enough. So one day we said — went there, started always with that six months, we need the permission. Oh, I would never go to them countries. So he says, we leaving. We left everything. By night, we went. My son was not quite two years old."
642,"And you got to Potsdam, and then you took the S-Bahn to —","Yeah, into Berlin."
643,— into Berlin.,In the west.
644,Into the west.,And you know we could have been picked up.
645,"Oh yeah. Oh, easily, easily.","Oh, we had a life."
646,Yeah.,"And then we lived three years in Canada, my daughter was born in the meanwhile."
647,"How long did you stay in Berlin, when you were there? Contact reference@ushmm.org for further information about tis collection 109 Interview with Edith Weinstein May 18, 2015",I didn’t stay long in Berlin. I only no — I don’t think even a month. We got right away papers to Canada. Then they took us to ludwis —
648,Ludwigsport(ph).,"— Frankfurt, first to Frankfurt, and from there to Ludwigsburg —"
649,Okay.,—1n that camp I —
650,Yeah.,"— that I saw the first time, what kind of living that was. And then, from there, you know, we got immuninized, and all that stuff. And then they took us to Bremerhaven. We took a ship, and ha — that went to Halifax, to — in Canada, and two — two nights and one day it took us to get Toronto."
651,Did — I— I assume your husband had a career after the war as well —,"No, he didn’t had a career, he took any work. Let me tell you."
652,Okay.,"We a—I gonna tell you, that’s — we didn’t even know til he brought us over. You know, you got one trip to immigrate what they paid. We never knew that they paid us, because we had no sponsor coming to America. There sponsored us again, the camp, but we didn’t know that. When he brought his brother from Russia, they asked us, who brought you to America? Maybe by that time we had a few dollars Contact reference@ushmm.org for further information about tis collection 110 Interview with Edith Weinstein May 18, 2015 saved. She looked in the paper and he says, we did. You n—I go to tell you, when we came to Toronto, my husband, the first day, he’s coming home with the newspaper. I says, what you coming with the newspaper? You cannot read. He says, I’m looking for a job. The HIAS gave us 30 dollars, that was eight dollar for the room, and 22 dollars to live, that — had the room in the HIAS, the kitchen with the — a lot of people in one room. He found a job washing new cars for 30 dollars. He didn’t take no money from the HIAS, 30 dollars. And from there, he always found [indecipherable] til we left Canada, he already joined the 107 union, he drove a truck. Made already good money, but he wanted to go to America, so went. And here in America, he started the same thing again."
653,What did he do?,"That — he drove a big trailer for like 10 years, more. And then he was only in the city, and he found business, we bought a business, and he had a business, a food market, until he retired."
654,So he owned a grocery store?,Yeah.
655,Pretty cool.,"He never, in all the years, he never had an un — unemployment check, and he never let me go to work. Contact reference@ushmm.org for further information about tis collection 111 Interview with Edith Weinstein May 18, 2015"
656,Really?,Them kids were his life.
657,How many children do you have?,Two.
658,A son and a daughter?,"Yeah. My son is 65, and you want to know a funny thing? He’s born Christmas day. I said to my husband, now you got a Jesus. Do you know how — how life is funny? When he delivered him, he helped to deliver, I had him in m — home in my apartment in the bed. And it took a long time, so you see, he had to deliver him."
659,Back in Wolkenstein.,Yeah.
660,Amazing. A Christmas present.,"Yeah. Life is so funny. He met his sister’s brother-in-law in concentration camp. He did — never knew him, because they said in the ghetto al — they taking all the young, unmarried, in the concentr — not concentration camp, he didn’t know either."
661,Right.,"You know, nobody knew who — otherwise, who would go like a sheep?"
662,"Yeah. Contact reference@ushmm.org for further information about tis collection 112 Interview with Edith Weinstein May 18, 2015","Like a lamb. And so, she got married to a guy who always liked her. And when one day he came home from work with this brother-in-law, and the mother and the sister was gone. So the Germans said to report to work, you get to eat. They report to work in the ghetto. So they are going, and they come at the — the train station, the brother-in-law this, and he’s this. He was a long time 1n concentration camp. Sometime, I think was in Auschwitz, even. They called — and that guy was in as a — he did do black market, and he got catched. He was not in a Jew, he was in as a —"
663,Black marketeer.,"Yeah. But he was a Jew. They called — one day they are laying in the bunk, and this [indecipherable] and listened. After a while, what’s was that? And he asked, are you from that little shtetl? And he says, yeah. You had a brother by that name? It turned out to be his als — his sister’s brother-in-law. Never saw him again after that. In Philadelphia, one day my brother-in-law, and the — when my husband found his family — he looked for his family, you know, and my sisters, we all married Jews. So he — he says, my cousin is here from Montreal, bring it to Philadelphia. We driving home, and we talking in the — and talking, and talking, when she says, and her sister, and he’s married from [indecipherable] I says, do you mean that [indecipherable] Emil, from there and then? She says, yeah. Oh, I said, that’s my father’s boyfriend. They grew up together. I come home, and I tell Contact reference@ushmm.org for further information about tis collection 113 Interview with Edith Weinstein May 18, 2015 [indecipherable] the cousin to my brother-in-law, and that — my husband goes over, and says hi, and shaking hand with all. In the meanwhile the other cousins from a relative, from my brother-in-law comes. One day we sitting and playing cards, and my brother-in-law says, you know that Sam [indecipherable] his nom u — his name used to be Tom. He says, yeah, my husband says. That was my sister’s —"
664,Brother-in-law.,"So — yeah. So, he called him up, and they had a bakery, my brother used to work with him. It turned out that was the guy he met in [indecipherable] and they are sitting in one room in my brother-in-law’s house, they didn’t recognize each other."
665,Oh my goodness. Oh my goodness.,"Became later very good friends, he assigned from my husband the — when he had a partner, this — to the partner."
666,What was the name of the grocery store?,Lucky’s Market.
667,Lucky’s Market.,"That was the name how he bought it, and he kept, and it was good to us."
668,"Yeah? Was it the one grocery store, or did he have more?","No, only that one."
669,"Only that one. Contact reference@ushmm.org for further information about tis collection 114 Interview with Edith Weinstein May 18, 2015","And then my son did not want it, my son is college educated, and — and everything, and didn’t want it. And my husband was, in the meanwhile had the massive heart attack. Somebody came in, wanted to buy it, he sold it. And that’s it."
